,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8619,Civic Center,40.71522892046282,-74.00541529873355,Aire Ancient Baths,40.718141411641234,-74.00494121234846,Spa
8620,Civic Center,40.71522892046282,-74.00541529873355,Two Hands Restaurant & Bar,40.71793729407671,-74.0056947993655,Australian Restaurant
8621,Civic Center,40.71522892046282,-74.00541529873355,Ward III,40.715885126086015,-74.00871361902418,Cocktail Bar
8622,Civic Center,40.71522892046282,-74.00541529873355,Y7 Studio - Tribeca,40.7178305720227,-74.0062042065723,Gym / Fitness Center
8623,Civic Center,40.71522892046282,-74.00541529873355,The Odeon,40.71701011409906,-74.00804244562225,French Restaurant
8624,Civic Center,40.71522892046282,-74.00541529873355,Korin,40.71482437714839,-74.00940425461492,Furniture / Home Store
8625,Civic Center,40.71522892046282,-74.00541529873355,Takahachi Bakery,40.713652845301894,-74.0088038953017,Bakery
8626,Civic Center,40.71522892046282,-74.00541529873355,Woops!,40.7163977921964,-74.00503245546732,Bakery
8627,Civic Center,40.71522892046282,-74.00541529873355,City Hall Park,40.71241508549692,-74.00672422767822,Park
8628,Civic Center,40.71522892046282,-74.00541529873355,Gran Morsi,40.714246192274395,-74.00792514672226,Italian Restaurant
8629,Civic Center,40.71522892046282,-74.00541529873355,Primo’s,40.71550092965859,-74.00897677392395,Cocktail Bar
8630,Civic Center,40.71522892046282,-74.00541529873355,Sushi of Gari Tribeca,40.71668439227822,-74.00834342869238,Sushi Restaurant
8631,Civic Center,40.71522892046282,-74.00541529873355,Little Park,40.715486585249735,-74.00913313510836,American Restaurant
8632,Civic Center,40.71522892046282,-74.00541529873355,Khe-Yo,40.716752816876635,-74.00858376295221,Asian Restaurant
8633,Civic Center,40.71522892046282,-74.00541529873355,Weather Up,40.71674084163369,-74.0086664438893,Cocktail Bar
8634,Civic Center,40.71522892046282,-74.00541529873355,Blue Spoon Coffee Co.,40.714427584609766,-74.00685853301651,Coffee Shop
8635,Civic Center,40.71522892046282,-74.00541529873355,Crunch - Tribeca,40.717195410510364,-74.00512799620634,Gym / Fitness Center
8636,Civic Center,40.71522892046282,-74.00541529873355,Chipotle Mexican Grill,40.714606606499316,-74.00633473282073,Burrito Place
8637,Civic Center,40.71522892046282,-74.00541529873355,Playgarden,40.71820176415592,-74.00524750889353,Playground
8638,Civic Center,40.71522892046282,-74.00541529873355,Chambers Street Wines,40.715773063928374,-74.00971823312332,Wine Shop
8639,Civic Center,40.71522892046282,-74.00541529873355,The Mysterious Bookshop,40.71490950153982,-74.00948027011903,Bookstore
8640,Civic Center,40.71522892046282,-74.00541529873355,Aahar Indian Cuisine,40.71330656515891,-74.00799405698501,Indian Restaurant
8641,Civic Center,40.71522892046282,-74.00541529873355,Think Coffee,40.71690888950524,-74.00393447886529,Coffee Shop
8642,Civic Center,40.71522892046282,-74.00541529873355,Evening Bar,40.71530064805699,-74.00934703247239,Hotel Bar
8643,Civic Center,40.71522892046282,-74.00541529873355,SKY TING YOGA,40.71812415369316,-74.00305076100503,Yoga Studio
8644,Civic Center,40.71522892046282,-74.00541529873355,Smyth Hotel,40.7151439,-74.0091826,Hotel
8645,Civic Center,40.71522892046282,-74.00541529873355,Babesta,40.71476,-74.00928,Baby Store
8646,Civic Center,40.71522892046282,-74.00541529873355,1803,40.71541804978279,-74.00742495064014,Cajun / Creole Restaurant
8647,Civic Center,40.71522892046282,-74.00541529873355,The Frederick Hotel,40.715674574813974,-74.00904661160892,Hotel
8648,Civic Center,40.71522892046282,-74.00541529873355,Equinox Tribeca,40.71409860726041,-74.0096857179283,Gym
8649,Civic Center,40.71522892046282,-74.00541529873355,Pret A Manger,40.715963,-74.005201,Sandwich Place
8650,Civic Center,40.71522892046282,-74.00541529873355,sweetgreen,40.715493,-74.008951,Salad Place
8651,Civic Center,40.71522892046282,-74.00541529873355,Potbelly Sandwich Shop,40.71448,-74.005842,Sandwich Place
8652,Civic Center,40.71522892046282,-74.00541529873355,Skin Laundry TriBeCa,40.71640419526376,-74.00856979550123,Spa
8653,Civic Center,40.71522892046282,-74.00541529873355,Gourmet Garage,40.71725579230746,-74.00311820017257,Gourmet Shop
8654,Civic Center,40.71522892046282,-74.00541529873355,The Wat Gym,40.71483019817199,-74.00603601138349,Martial Arts Dojo
8655,Civic Center,40.71522892046282,-74.00541529873355,Restaurant Marc Forgione,40.71637984317071,-74.00962933453428,New American Restaurant
8656,Civic Center,40.71522892046282,-74.00541529873355,The Class by Taryn Toomey,40.71275251771485,-74.00873355601571,Gym / Fitness Center
8657,Civic Center,40.71522892046282,-74.00541529873355,Max,40.716832,-74.008469,Italian Restaurant
8658,Civic Center,40.71522892046282,-74.00541529873355,20 Thomas St. (The Flea Theater),40.71616108888684,-74.00582556960691,Theater
8659,Civic Center,40.71522892046282,-74.00541529873355,FlashDancers Downtown,40.71435,-74.0098,Strip Club
8660,Civic Center,40.71522892046282,-74.00541529873355,Sole di Capri,40.715342564822116,-74.00768998132274,Italian Restaurant
8661,Civic Center,40.71522892046282,-74.00541529873355,Church Street Boxing Gym,40.713353574017404,-74.00906676030888,Boxing Gym
8662,Civic Center,40.71522892046282,-74.00541529873355,Ecco,40.71533713859952,-74.00884766217825,Italian Restaurant
8663,Civic Center,40.71522892046282,-74.00541529873355,Balloon Saloon,40.716698758420456,-74.0083896057843,Toy / Game Store
8664,Civic Center,40.71522892046282,-74.00541529873355,Mulberry & Vine,40.71517693966315,-74.01022747778285,Café
8665,Civic Center,40.71522892046282,-74.00541529873355,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
8666,Civic Center,40.71522892046282,-74.00541529873355,VIP Nail,40.71508283213883,-74.0067882005785,Cosmetics Shop
8667,Civic Center,40.71522892046282,-74.00541529873355,Zucker's Bagels & Smoked Fish,40.71558,-74.00985,Bagel Shop
8668,Civic Center,40.71522892046282,-74.00541529873355,The Bar Room at Temple Court,40.7114477287544,-74.00680157032005,Hotel Bar
8669,Civic Center,40.71522892046282,-74.00541529873355,The Wooly Daily,40.71213724343698,-74.00839457685005,Coffee Shop
8670,Civic Center,40.71522892046282,-74.00541529873355,Best Made Company,40.718881038062285,-74.00474499588212,Sporting Goods Shop
8671,Civic Center,40.71522892046282,-74.00541529873355,Alba Dry Cleaner & Tailor,40.71143355866638,-74.00627233822603,Laundry Service
8672,Civic Center,40.71522892046282,-74.00541529873355,Lyons Den Power Yoga,40.718871955905044,-74.00498876667474,Yoga Studio
8673,Civic Center,40.71522892046282,-74.00541529873355,Four Seasons Hotel New York Downtown,40.71261246501983,-74.00938032087628,Hotel
8674,Civic Center,40.71522892046282,-74.00541529873355,Postmasters Gallery,40.717179315719726,-74.00288809087712,Art Gallery
8675,Civic Center,40.71522892046282,-74.00541529873355,AQUA Studio NY,40.718044219549576,-74.00460466459401,Gym / Fitness Center
8676,Civic Center,40.71522892046282,-74.00541529873355,Tribeca's Kitchen,40.71610598098949,-74.00707600945124,Diner
8677,Civic Center,40.71522892046282,-74.00541529873355,Mmuseumm,40.71733263447613,-74.00287628173828,Museum
8678,Civic Center,40.71522892046282,-74.00541529873355,Duane Park,40.71717275801168,-74.00932869125117,Park
8679,Civic Center,40.71522892046282,-74.00541529873355,European Wax Center,40.714709724399306,-74.00744765177626,Health & Beauty Service
8680,Civic Center,40.71522892046282,-74.00541529873355,Modell's Sporting Goods,40.71419848467429,-74.00614192268472,Sporting Goods Shop
8681,Civic Center,40.71522892046282,-74.00541529873355,Mudville Restaurant & Tap House,40.71533575723845,-74.00888099625213,Wings Joint
8682,Civic Center,40.71522892046282,-74.00541529873355,Woolworth Building,40.712559078189095,-74.00796435178208,Building
8683,Civic Center,40.71522892046282,-74.00541529873355,Au Cheval,40.71807461768801,-74.0019744088625,American Restaurant
8684,Civic Center,40.71522892046282,-74.00541529873355,Municipal Plaza,40.712754538537865,-74.00449770161428,Plaza
8685,Civic Center,40.71522892046282,-74.00541529873355,Massage Warrior,40.71708573517954,-74.00296409013698,Massage Studio
8686,Civic Center,40.71522892046282,-74.00541529873355,Augustine,40.71130993467075,-74.00666043815025,French Restaurant
8687,Civic Center,40.71522892046282,-74.00541529873355,The Beekman - A Thompson Hotel,40.7111725,-74.0067017,Hotel
8688,Civic Center,40.71522892046282,-74.00541529873355,Gotan,40.719217148322926,-74.00664210319519,Café
8689,Civic Center,40.71522892046282,-74.00541529873355,One Art Space,40.714294907023415,-74.00827965625265,Art Gallery
8690,Civic Center,40.71522892046282,-74.00541529873355,Maman,40.71897320131639,-74.00626391172409,French Restaurant
8691,Civic Center,40.71522892046282,-74.00541529873355,Billy's Bakery,40.717893769266055,-74.0044555917205,Bakery
8692,Civic Center,40.71522892046282,-74.00541529873355,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
8693,Civic Center,40.71522892046282,-74.00541529873355,Frankly Wines,40.71447694276293,-74.0100388662148,Wine Shop
8694,Civic Center,40.71522892046282,-74.00541529873355,The Django,40.71936473752016,-74.00488004789766,Lounge
8695,Midtown South,40.7485096643122,-73.98871313285247,Jongro BBQ,40.747574,-73.987043,Korean Restaurant
8696,Midtown South,40.7485096643122,-73.98871313285247,Lush,40.74928083533018,-73.98710757493973,Cosmetics Shop
8697,Midtown South,40.7485096643122,-73.98871313285247,Kimpton Hotel Eventi,40.747224,-73.98996,Hotel
8698,Midtown South,40.7485096643122,-73.98871313285247,Louis Vuitton,40.750274487058945,-73.98814608200075,Boutique
8699,Midtown South,40.7485096643122,-73.98871313285247,Wafels & Dinges - Herald Square,40.74910770184292,-73.99061576069282,Food Truck
8700,Midtown South,40.7485096643122,-73.98871313285247,Anytime Soju Bar and Eatery,40.74780808819708,-73.98679824648289,Korean Restaurant
8701,Midtown South,40.7485096643122,-73.98871313285247,King’s Street Coffee,40.74777457216174,-73.99060579834321,Coffee Shop
8702,Midtown South,40.7485096643122,-73.98871313285247,L'Amico,40.74709570524947,-73.98980498026418,Italian Restaurant
8703,Midtown South,40.7485096643122,-73.98871313285247,Samwon Garden BBQ,40.74801,-73.98728,Korean Restaurant
8704,Midtown South,40.7485096643122,-73.98871313285247,Victoria's Secret PINK,40.74996590611891,-73.98782662608579,Lingerie Store
8705,Midtown South,40.7485096643122,-73.98871313285247,Victoria's Secret,40.74974546195204,-73.9876925849524,Lingerie Store
8706,Midtown South,40.7485096643122,-73.98871313285247,Grace Street Cafe,40.74770777348895,-73.98660781684485,Dessert Shop
8707,Midtown South,40.7485096643122,-73.98871313285247,UNIQLO,40.74918189296886,-73.98674986627887,Clothing Store
8708,Midtown South,40.7485096643122,-73.98871313285247,H Mart Asian Supermarket,40.74808454598408,-73.9875030321688,Grocery Store
8709,Midtown South,40.7485096643122,-73.98871313285247,Golf & Body,40.74841313109273,-73.98875051621067,Golf Course
8710,Midtown South,40.7485096643122,-73.98871313285247,Empire State Building,40.7485995507123,-73.98580648682452,Building
8711,Midtown South,40.7485096643122,-73.98871313285247,Gucci,40.750307,-73.988412,Leather Goods Store
8712,Midtown South,40.7485096643122,-73.98871313285247,Friedman's,40.74862619294944,-73.99028324745854,American Restaurant
8713,Midtown South,40.7485096643122,-73.98871313285247,Turntable Chicken Jazz,40.74842827708469,-73.98630205545861,Fried Chicken Joint
8714,Midtown South,40.7485096643122,-73.98871313285247,Est. 1986,40.74815011184421,-73.98787403098737,Hotel Bar
8715,Midtown South,40.7485096643122,-73.98871313285247,Ayza Wine & Chocolate Bar,40.7471282,-73.98690429999999,Wine Bar
8716,Midtown South,40.7485096643122,-73.98871313285247,MAC Cosmetics,40.75029979127736,-73.98878285069407,Cosmetics Shop
8717,Midtown South,40.7485096643122,-73.98871313285247,Paper Coffee,40.74631409352761,-73.98957118391989,Coffee Shop
8718,Midtown South,40.7485096643122,-73.98871313285247,86th Floor Observation Deck,40.74844544481811,-73.98568124187432,Scenic Lookout
8719,Midtown South,40.7485096643122,-73.98871313285247,Wafels & Dinges Cabana,40.750411830144486,-73.98765539816003,Snack Place
8720,Midtown South,40.7485096643122,-73.98871313285247,MADE Hotel,40.74633370688248,-73.98956251869386,Hotel
8721,Midtown South,40.7485096643122,-73.98871313285247,Woorijip,40.7476231963955,-73.98637205431945,Korean Restaurant
8722,Midtown South,40.7485096643122,-73.98871313285247,Izakaya MEW,40.750145083699266,-73.98639033818998,Japanese Restaurant
8723,Midtown South,40.7485096643122,-73.98871313285247,Bb.q Olive Chicken,40.74786345453993,-73.98696541326319,Fried Chicken Joint
8724,Midtown South,40.7485096643122,-73.98871313285247,E-Mo Kimbap,40.747264,-73.986221,Korean Restaurant
8725,Midtown South,40.7485096643122,-73.98871313285247,Pocha 32,40.747634864616465,-73.98648664038662,Korean Restaurant
8726,Midtown South,40.7485096643122,-73.98871313285247,The Vine,40.74707956969972,-73.9900118042084,Cocktail Bar
8727,Midtown South,40.7485096643122,-73.98871313285247,Gaonnuri,40.748089,-73.988073,Korean Restaurant
8728,Midtown South,40.7485096643122,-73.98871313285247,OSAMIL Korean Gastropub,40.7468644790879,-73.98653183031583,Gastropub
8729,Midtown South,40.7485096643122,-73.98871313285247,Stella 34 Trattoria,40.75036011,-73.98833372,Italian Restaurant
8730,Midtown South,40.7485096643122,-73.98871313285247,American Cancer Society Hope Lodge,40.74899538329225,-73.99009064056791,Event Space
8731,Midtown South,40.7485096643122,-73.98871313285247,STORY,40.750865752734846,-73.98927211761475,Gift Shop
8732,Midtown South,40.7485096643122,-73.98871313285247,Vans Off The Wall,40.75058589441871,-73.9895098713242,Shoe Store
8733,Midtown South,40.7485096643122,-73.98871313285247,Target,40.750245,-73.989309,Big Box Store
8734,Midtown South,40.7485096643122,-73.98871313285247,Sun Sweet Fresh Market,40.746929113829026,-73.98992501949441,Market
8735,Midtown South,40.7485096643122,-73.98871313285247,New Wonjo,40.74779978165289,-73.98684697596717,Korean Restaurant
8736,Midtown South,40.7485096643122,-73.98871313285247,Gagopa Karaoke,40.7478576159051,-73.98703240943476,Karaoke Bar
8737,Midtown South,40.7485096643122,-73.98871313285247,Osamil Upstairs,40.746829748478504,-73.98655513660223,Speakeasy
8738,Midtown South,40.7485096643122,-73.98871313285247,Blink Fitness Penn Station,40.748096766656,-73.99078509800604,Gym
8739,Midtown South,40.7485096643122,-73.98871313285247,BCD Tofu House,40.747362,-73.985663,Korean Restaurant
8740,Midtown South,40.7485096643122,-73.98871313285247,Cho Dang Gol,40.750158472609044,-73.986438204421,Korean Restaurant
8741,Midtown South,40.7485096643122,-73.98871313285247,Amazon Books,40.748609916780424,-73.98547898902387,Bookstore
8742,Midtown South,40.7485096643122,-73.98871313285247,Made Hotel Lobby Bar,40.74628054832482,-73.98958474135932,Hotel Bar
8743,Midtown South,40.7485096643122,-73.98871313285247,Milk Bar NYC Flagship,40.745820816037686,-73.98839214629743,Dessert Shop
8744,Midtown South,40.7485096643122,-73.98871313285247,CHOPT,40.748252293405834,-73.98571435525511,Salad Place
8745,Midtown South,40.7485096643122,-73.98871313285247,Stumptown Coffee Roasters,40.745835357994196,-73.98807133259928,Coffee Shop
8746,Midtown South,40.7485096643122,-73.98871313285247,Five Senses,40.747551445649044,-73.98616661514991,Korean Restaurant
8747,Midtown South,40.7485096643122,-73.98871313285247,Second Floor,40.74690396506616,-73.99036769869087,Hotel Bar
8748,Midtown South,40.7485096643122,-73.98871313285247,Ace Hotel New York,40.74585807964396,-73.98812139191362,Hotel
8749,Midtown South,40.7485096643122,-73.98871313285247,Kung Fu Tea,40.747788296667096,-73.98627404662705,Bubble Tea Shop
8750,Midtown South,40.7485096643122,-73.98871313285247,Macy's,40.750651502001794,-73.98887112157107,Department Store
8751,Midtown South,40.7485096643122,-73.98871313285247,Abiko Curry,40.74747461672708,-73.98608184163182,Japanese Restaurant
8752,Midtown South,40.7485096643122,-73.98871313285247,Ace Hotel Lobby Bar,40.74583046684671,-73.9881650005538,Hotel Bar
8753,Midtown South,40.7485096643122,-73.98871313285247,Sprinkles Cupcakes (Kiosk),40.750058,-73.991504,Cupcake Shop
8754,Midtown South,40.7485096643122,-73.98871313285247,Sweet Churro,40.74757,-73.986244,Dessert Shop
8755,Midtown South,40.7485096643122,-73.98871313285247,102nd Floor Observatory,40.748464523271515,-73.98565349535549,Scenic Lookout
8756,Midtown South,40.7485096643122,-73.98871313285247,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
8757,Midtown South,40.7485096643122,-73.98871313285247,Shake Shack,40.75125311310451,-73.98762983461616,Burger Joint
8758,Midtown South,40.7485096643122,-73.98871313285247,Koku Ramen,40.74741530091109,-73.98606012608339,Ramen Restaurant
8759,Midtown South,40.7485096643122,-73.98871313285247,Hanamizuki Cafe,40.747436702146906,-73.99184819098195,Japanese Restaurant
8760,Midtown South,40.7485096643122,-73.98871313285247,Le Labo,40.745773295686504,-73.98790620957887,Cosmetics Shop
8761,Midtown South,40.7485096643122,-73.98871313285247,Keens Steakhouse,40.75090461475,-73.98647049353067,Steakhouse
8762,Midtown South,40.7485096643122,-73.98871313285247,STATE Grill and Bar,40.74833597242861,-73.98586728352939,Steakhouse
8763,Midtown South,40.7485096643122,-73.98871313285247,Hong Chun Cheon 닭갈비,40.747406,-73.98609,Korean Restaurant
8764,Midtown South,40.7485096643122,-73.98871313285247,Baekjeong NYC (Kang Ho Dong Baekjeong),40.74709879834891,-73.98519423416221,Korean Restaurant
8765,Midtown South,40.7485096643122,-73.98871313285247,Bikram Yoga Herald Square,40.75123304473457,-73.98907338625028,Yoga Studio
8766,Midtown South,40.7485096643122,-73.98871313285247,Good Behavior,40.74614755031164,-73.98950713938797,Bar
8767,Midtown South,40.7485096643122,-73.98871313285247,Barn Joo 35,40.74986935743821,-73.98589156679648,Korean Restaurant
8768,Midtown South,40.7485096643122,-73.98871313285247,sweetgreen,40.748682,-73.992322,Salad Place
8769,Midtown South,40.7485096643122,-73.98871313285247,J.J. Hat Center,40.747013721749816,-73.98563427139067,Boutique
